,GEOID,stateID,countyID,population_size,age2034,age65up,black,hispanic,asian,white,pct_college_degree_higher,pct_college_grad_student,hhincome,pct_male,pct_female,poverty,mean_commute_time,pct_english_only,pct_foreign_born,median_rent
389,25009990100,25,9,0,,,,0,,,,,,,,,,,,
390,25011040100,25,11,4422,5.7,23.2,0.6,4422,1.2,94.5,29.8,17.6,54308,48.8,51.2,12.9,32.9,95.9,2.8,954
391,25011040200,25,11,4471,3.2,19.7,1.8,4471,0.4,95.9,37,22.7,66764,51.2,48.8,7.5,24.6,97.2,3.8,967
392,25011040300,25,11,3012,2,16.1,0.4,3012,1.9,95.2,38.3,23,69028,50.6,49.4,4,28.8,96.5,5.1,830
393,25011040400,25,11,3455,4.9,19.9,1.2,3455,0.8,94.4,27.6,20.5,58571,48.4,51.6,10.4,29.4,95.5,2.9,868
394,25011040501,25,11,4168,5.3,12,0.1,4168,2,94.9,14,21.7,44648,47.5,52.5,15.5,25.9,94.3,3.4,795
395,25011040502,25,11,3535,5.7,20.3,0.3,3535,0,96.2,20,24.1,40682,46.8,53.2,4,26.4,99.2,2.5,743
396,25011040600,25,11,4768,4.4,21.3,0.7,4768,1,92.9,60.7,19.9,80795,51.1,48.9,8,28.4,94.5,4.9,1178
397,25011040701,25,11,4041,3.9,18,2.9,4041,0,84.9,22.9,13.6,43100,47.8,52.2,20.5,19,91.5,8,850
398,25011040702,25,11,4270,5,23.8,0,4270,2.4,92.6,32.3,25.5,60444,44.7,55.3,10.3,21.9,91.8,6.6,677
399,25011040800,25,11,5001,16.2,13.8,2,5001,7.4,80.1,52.8,64.5,61146,51.7,48.3,14,21.2,84.5,14.3,1309
400,25011040900,25,11,5049,2.9,17.4,1.5,5049,0.5,92.7,55,26.5,78949,46.2,53.8,8.3,22.7,94.4,3,950
401,25011041000,25,11,3366,3.7,22.1,1.1,3366,2,91.6,36.5,39.3,72500,51.3,48.7,13.3,20.4,93.9,6,823
402,25011041100,25,11,3655,5.5,23.7,0.1,3655,1,93.5,40.9,36.3,68393,48.3,51.7,8.1,23.5,91.8,4.4,880
403,25011041200,25,11,3232,5.5,15.1,1.5,3232,0,92.1,39.4,32,54909,46.3,53.7,8.8,21,93.1,3.4,923
404,25011041300,25,11,4532,4.6,20.3,2,4532,0.8,87,24.6,39,32582,48.7,51.3,14.7,14.8,91.8,5.3,857
405,25011041400,25,11,2689,8.5,17.8,6.7,2689,0.8,69,14,33.2,35924,55.2,44.8,24,17.2,81.9,10.1,846
406,25011041501,25,11,3398,4.8,20.7,0.1,3398,0.4,96,55.2,23.3,81458,50.6,49.4,4.8,31.4,94.1,1.9,990
407,25011041502,25,11,3862,4.1,24.7,0.4,3862,2.4,95.3,43.8,27.6,53500,46.4,53.6,9.6,26.6,97,3.8,812
408,25013800101,25,13,3791,8.2,13.4,14,3791,1.7,44.3,19.4,31.2,50069,48.2,51.8,19.2,18.2,73.2,9.8,1041
409,25013800102,25,13,4532,9.7,7.2,24.7,4532,0.4,27.8,7.4,18.2,31431,47.2,52.8,25.3,22.7,61.6,12.9,863
410,25013800201,25,13,7154,11.4,12.1,3.9,7154,2.6,36.8,11.4,12.7,37935,46.7,53.3,26.3,16.9,52.7,4.3,909
411,25013800202,25,13,1341,7.8,14.9,2.1,1341,0,51.1,14.6,5.7,41563,51,49,16.3,18.4,72.7,7.4,843
412,25013800300,25,13,3981,4.2,10.9,12.8,3981,2.3,34.3,18.1,27.1,44071,44.6,55.4,13.8,22.8,55.5,9.3,951
413,25013800400,25,13,6221,8.2,11,8.9,6221,0.4,34.2,12.4,19.9,36889,46,54,28.7,18.1,57.9,11.2,996
414,25013800500,25,13,3640,9.1,11.9,8.3,3640,0.7,26.1,30.4,18.1,41287,50.1,49.9,27.5,23.6,40.6,16.6,967
415,25013800600,25,13,2717,10.2,6.6,10.6,2717,0,2.7,1.4,10.4,16400,52.5,47.5,60.7,24.1,26.1,19.1,761
416,25013800700,25,13,4269,7.4,7.6,10.4,4269,0.5,1.7,6,17.5,19548,51.8,48.2,44.5,22.3,24.5,4.1,461
417,25013800800,25,13,2063,4.4,8.9,8.5,2063,0,11.3,5.4,23,14604,47.3,52.7,55.9,26.1,33.4,6.3,588
418,25013800900,25,13,4114,10,17.4,10,4114,0,10.1,7.6,17.7,18364,45,55,39.7,26.4,41.7,4.4,467
419,25013801101,25,13,1920,9.2,10.7,10.9,1920,1,10.5,6.8,22.7,12197,46.6,53.4,64.5,18.6,31.1,10.7,745
420,25013801102,25,13,1150,13.8,17.9,11.5,1150,3.2,35.7,40.8,49.7,34940,57,43,22,16.1,45.9,9.1,971
421,25013801200,25,13,2401,6.6,6.3,24.2,2401,0.1,13.1,12.2,10.9,14797,45.6,54.4,62.9,20.7,47,9.4,725
422,25013801300,25,13,4987,6.8,11.8,31.8,4987,0.7,11.6,20.7,24.4,28482,47.2,52.8,40.1,20.4,53.5,8.1,789
423,25013801401,25,13,3718,13.9,6.5,43.1,3718,4.3,10.5,13.5,40.6,20000,42,58,43.1,18.1,62.5,7.5,884
424,25013801402,25,13,2007,8.8,15.2,33.1,2007,2,26.2,16.1,22.9,53859,53.2,46.8,15.5,20.5,66.6,10.7,456
425,25013801501,25,13,5413,14.2,14.3,36.7,5413,0.3,24.3,14.2,22.2,51393,43.9,56.1,6.8,20.6,77.9,11,1094
426,25013801502,25,13,3023,4.8,12.5,33.6,3023,0.8,26.6,13.7,19.9,32153,41.3,58.7,21.1,19.3,69,14.9,623
427,25013801503,25,13,4172,5.2,14.1,21.3,4172,1.9,30.8,15.5,29,39411,42.3,57.7,20,22.5,64.3,6.4,1018
428,25013801601,25,13,4647,16.9,18.4,18.1,4647,1.3,59.9,28.6,66.9,49200,49.1,50.9,16.6,19.5,84.9,5.3,1392
429,25013801602,25,13,4579,7.8,14.5,19.6,4579,2.8,53.6,24.6,28.9,42198,41.7,58.3,22.4,21.1,80.8,7.7,721
430,25013801603,25,13,3822,4.9,18.3,15.8,3822,1.6,62.8,26.2,26.3,62757,46.3,53.7,8.2,24.9,82.5,7.2,1032
431,25013801604,25,13,3937,7.7,22.3,12.2,3937,0.7,71.2,30.6,31,74621,47.5,52.5,3.8,22.6,89.1,8,1682
432,25013801605,25,13,4544,4.8,15.2,16.8,4544,1.1,52.1,26.8,14.4,34821,40,60,24.6,23.8,79.8,9,407
433,25013801700,25,13,8002,20.6,8.6,42.8,8002,0.9,29.1,14.8,68.5,32660,47.7,52.3,31.8,20.8,76,14.1,1050
434,25013801800,25,13,4050,15.1,6.7,30.4,4050,0.1,13.3,7.2,32.8,30217,49.7,50.3,39.7,20.6,53.7,12.6,950
435,25013801901,25,13,3894,9.4,8.6,27,3894,1.4,15.4,7.6,25.3,21918,49,51,45.8,20.3,52.2,10.6,758
436,25013801902,25,13,3329,6,13.3,16.4,3329,0.9,23.4,17.6,14.9,16691,49.6,50.4,54.7,16.1,42.3,9.4,693
437,25013802000,25,13,3271,6.5,8.4,12.2,3271,3.8,8.9,6.6,16.3,18892,45.5,54.5,56.3,16.7,31.4,11.7,784
438,25013802100,25,13,6176,5.7,13.3,12.2,6176,3.7,45,31,24,38796,44.5,55.5,25.9,23,68.4,11.8,872
439,25013802200,25,13,3436,8.2,8.9,13.3,3436,5.6,18.7,10.9,14.6,31533,50.2,49.8,36.8,22.8,53.1,13.7,894
440,25013802300,25,13,7526,7.3,4.2,22.6,7526,4.3,17.1,8.7,13.6,28568,50.4,49.6,45,20.7,55.9,13.3,1006
441,25013802400,25,13,4066,8.5,18.7,6.8,4066,6.2,64.1,40,29.7,73317,49.1,50.9,8.9,22.6,78.4,5.9,1380
442,25013802500,25,13,6856,7,16.7,9.4,6856,3.8,63.2,28,31.8,66800,50.7,49.3,10.5,23,81.5,9.2,1473
443,25013802601,25,13,7864,9.4,8.4,21.3,7864,4.9,31.6,17.3,23.8,50880,47.8,52.2,18.4,22.7,61.8,12.3,1132
444,25013802602,25,13,2000,5.6,20.9,7.2,2000,8,77.1,37.6,23.3,62250,46.5,53.6,13.6,25.5,80.9,17.6,1287
445,25013810100,25,13,6323,6.5,16.3,1.5,6323,0,94,29.4,36.1,54923,49,51,8.2,27,98.4,2.6,678
446,25013810200,25,13,2409,2,25.1,0,2409,2,94.4,27.6,36,64375,47.8,52.2,12.2,31.1,95.9,3.8,882
447,25013810300,25,13,3505,6.6,14.6,2.3,3505,0,86.4,21.4,27.4,55833,47.6,52.4,25.8,27.9,92.3,4.7,858
448,25013810403,25,13,4088,3.6,14.3,0.9,4088,0,89.1,17.1,22.5,46221,48.2,51.8,16.8,25.1,72.3,19.1,842
449,25013810404,25,13,3839,5.2,19.2,0.9,3839,0,91.4,30.4,22,66338,49.8,50.2,3.3,25.8,72.7,15.9,940
450,25013810412,25,13,6194,4.3,18.4,0.3,6194,1.2,95.8,20.8,25.9,75991,46.1,53.9,3.6,23.6,82.3,12.3,747
451,25013810414,25,13,7210,5.7,14.9,2.5,7210,0.9,81.6,26.5,24.5,86583,56.5,43.5,2.5,25.1,77.3,9.4,1086
452,25013810601,25,13,4112,4.1,23.1,6.5,4112,3.6,61.7,12.8,22.3,46019,49.1,50.9,12.4,21.4,74.3,9.9,786
453,25013810602,25,13,2497,5.8,27.9,1.1,2497,1,96.9,22.4,41.3,82039,46.4,53.6,3.4,18.5,90.5,6.4,
454,25013810700,25,13,6946,2.4,14.1,8,6946,0,70.4,15.5,27.9,63903,48.7,51.3,14.1,20.4,83.3,9.8,938
455,25013810800,25,13,3816,7.1,13.9,3,3816,0,74.4,16.3,26.9,40532,49.3,50.7,17.2,19.6,79.3,6.7,887
456,25013810901,25,13,1937,5.4,12.7,5.7,1937,3.8,59.9,13.9,28.6,26615,48.1,51.9,32,16.3,65.6,11.4,820
457,25013810902,25,13,4170,12.9,17,2.3,4170,0.6,69.6,26.6,49.8,48300,48.6,51.4,11.5,18.2,76.1,8.5,789
458,25013811000,25,13,4362,8.6,22.1,0,4362,3.9,85.6,18.4,31.2,53413,48.7,51.3,10.3,14.3,84.7,6.8,909
459,25013811101,25,13,4882,8.7,14.1,4.5,4882,1.9,59.1,12.7,30.9,41199,47.4,52.6,20.6,18.8,73,7.9,905
460,25013811102,25,13,6057,9.4,11.1,2.2,6057,3.2,58.2,14,15.3,34697,46.4,53.6,24.2,18.7,54.7,15.9,764
461,25013811200,25,13,5165,8.9,21.1,0,5165,1.2,78.3,11.8,28.3,60482,53.7,46.3,10,18.3,76.6,7.2,907
462,25013811301,25,13,6245,5.6,17.8,2.6,6245,0.9,83.4,19.9,36,58717,47.6,52.4,8.2,21.7,89.9,5.6,1019
463,25013811302,25,13,5589,6.8,19.6,7.1,5589,2.6,80.5,23.3,34.7,55188,52.4,47.6,13.7,19,89,5.5,1033
464,25013811400,25,13,2636,10.8,8.1,2.2,2636,0,2.1,1.9,16,17196,46,54,52.1,15.5,18.4,8,550
465,25013811500,25,13,2276,11.6,4.7,4.7,2276,0,3.4,0.8,7.8,16300,53.1,46.9,66.7,23.1,16.5,3.5,599
466,25013811600,25,13,3612,12.4,6.5,1.7,3612,0,6.9,5.9,18.1,15491,53.1,46.9,58.8,21.3,22.5,5.6,680
467,25013811700,25,13,2090,3.8,19.2,0.6,2090,2.9,26.8,11.6,39,16813,53.5,46.5,40.8,15.9,37.9,9.8,482
468,25013811800,25,13,4345,10.7,6.8,1.8,4345,0.7,29.4,19.6,11,33718,47.7,52.3,37.4,21.4,41.5,1.1,878
469,25013811900,25,13,3692,5,23,5,3692,2.1,86.9,47.9,24.5,80887,48.9,51.1,2,18.6,83.3,12.1,1205
470,25013812001,25,13,3138,8.9,18.8,4.5,3138,1.6,42.8,25.5,36.5,27125,41.5,58.5,33.7,17.9,59.7,5.6,781
471,25013812002,25,13,4467,7.6,13.3,2.9,4467,4.6,47,28.3,31,49522,50.3,49.7,22.1,23.8,58.1,6.7,857
472,25013812101,25,13,5309,3.4,21.3,0.3,5309,0,86.1,30.7,28.3,69464,52.6,47.4,2.8,18.2,85,5.1,848
473,25013812103,25,13,3988,7.5,19.1,7.8,3988,3.3,35.1,19.7,12.8,45516,45.1,54.9,22.9,18,42.7,14.4,936
474,25013812104,25,13,4809,7.5,12,1.1,4809,1.4,52.4,31.2,28.6,51983,46.8,53.2,15.5,21,65,5.8,897
475,25013812201,25,13,5040,10.4,13.4,8.1,5040,3.6,68.8,27.1,23.8,47917,52.3,47.7,19.2,21.1,83.3,14.3,935
476,25013812202,25,13,3641,2.9,20.5,4,3641,3.9,72.2,34.6,29.3,41448,47.9,52.1,10.4,18.5,73.8,11.3,765
477,25013812300,25,13,5561,8,6.6,1.2,5561,10.3,73.7,20.8,27.5,31339,52.2,47.8,22.6,18.3,54.9,33.2,873
478,25013812401,25,13,6600,8.9,19.4,7.2,6600,0.8,86,43,30.7,87264,44.5,55.5,2.1,25,88.3,6.2,
479,25013812403,25,13,3786,5.8,16.4,1.9,3786,0.9,87.3,27.3,39.1,50806,48.2,51.8,8.2,22.3,79.7,10.9,833
480,25013812404,25,13,4043,9.7,16.7,2.2,4043,7.2,78,29.5,31.4,72115,46.9,53.1,10.7,21.4,73.2,15.7,493
481,25013812500,25,13,7745,10.4,16.8,1.6,7745,3.9,86,31.4,30,59463,49.7,50.3,10.5,23.2,85.2,10.7,976
482,25013812600,25,13,6412,5.3,18,0,6412,2,90.2,44.4,25.6,83569,48.5,51.5,4,23.7,89.3,8.6,1183
483,25013812701,25,13,4000,7.5,14.6,0.5,4000,0.8,87.5,30.9,24.8,44767,46.1,53.9,14.8,20.8,83.6,8.5,930
484,25013812702,25,13,6058,12.3,12.1,6,6058,0,73.6,14.3,27.9,41717,47.7,52.3,12.3,17.7,72.6,17.2,867
485,25013812800,25,13,6604,11.5,18.6,0,6604,4.2,90,26.1,36.4,68891,51,49,5.1,20.5,87.7,6,883
486,25013812901,25,13,3372,6.2,17.2,0,3372,1.8,94.8,37.5,16.7,69643,45.4,54.6,4.5,22,90.5,5,925
487,25013812902,25,13,4600,5.3,21.6,0.3,4600,1.4,85.1,38.2,23.5,70076,50.2,49.8,9.1,29.4,92.7,6.9,1120
488,25013812903,25,13,2876,42.4,1.6,4.5,2876,2.1,88.5,54.5,99.9,,51.1,48.9,0,13.9,94.1,3.5,
489,25013813000,25,13,7246,4.6,17.1,0.5,7246,0.2,95.9,28.9,22.7,74357,50.4,49.6,6.9,34.2,96.2,2.7,885
490,25013813101,25,13,6094,5.8,20.8,0.1,6094,0.8,97.3,35.1,23.4,70362,50.7,49.3,9.9,26.8,94.8,5.9,926
491,25013813102,25,13,3617,3,18.8,0,3617,1.4,97.4,34.9,22.5,85938,50.8,49.2,2.9,29.5,96.9,3,1049
492,25013813204,25,13,3304,4.1,19.7,0.7,3304,2.5,92.1,39.5,20.2,99167,50.9,49.1,4.1,27.1,91.1,5.8,245
493,25013813205,25,13,7120,3.7,21.6,1.9,7120,0,90.6,29.3,30,67394,48.5,51.5,8.5,21.3,86.3,7.2,902
494,25013813206,25,13,4203,4.2,17.5,2.2,4203,3.1,84.4,28.8,24.2,63362,48.1,51.9,5.9,19,83,8.5,695
495,25013813207,25,13,5038,6,12.6,0.8,5038,3.7,80,27.9,20.8,50900,47.3,52.7,16.9,20.4,77.9,7.9,826
496,25013813208,25,13,2846,7.3,14.5,0,2846,4.5,92,33.5,26.7,67011,51.3,48.7,8.8,19.2,88.2,8.5,1032
497,25013813209,25,13,6237,3.3,30.7,1,6237,2.4,91.6,29.4,30.4,56366,44.1,55.9,9.9,20.7,86.7,7.6,1418
498,25013813301,25,13,7462,5.9,15.4,0.7,7462,6,88,64.8,33.8,99511,46.7,53.3,3.6,23.9,92.2,7.3,1437
499,25013813303,25,13,4387,1.2,29.3,0.5,4387,8.5,81.9,64.2,12.5,115735,46.9,53.1,4.5,21,83.1,11.3,
500,25013813304,25,13,4027,3.6,23.1,0.8,4027,7.4,86.8,66.2,19.2,128542,47.6,52.4,2.8,23,80.5,14.9,
501,25013813401,25,13,5358,8,17.3,2.4,5358,6.5,88.5,35.2,28.9,75714,45.7,54.3,7.7,23.9,90.3,5.9,865
502,25013813403,25,13,3872,5.1,22.1,0.5,3872,8.9,88.2,39.2,22.7,77829,49.9,50.1,5.8,24.1,89.9,8.4,1655
503,25013813404,25,13,6926,4.6,23.5,9.2,6926,0.5,84.8,50.3,29.6,97700,44.7,55.3,1.2,25.7,93.5,3.8,655
504,25013813500,25,13,5193,5.5,23,0.2,5193,0.5,95.2,35.7,28,81304,48.9,51.1,4,27.4,95.5,3.8,964
505,25013813601,25,13,8083,5.9,23.6,2.6,8083,0.3,90.2,37.5,25.9,90139,49.7,50.3,5.2,25.4,89.7,6.9,769
506,25013813602,25,13,6470,4.4,16.8,3,6470,1.7,87.9,51.1,17,117143,47.3,52.7,2.6,28.4,92.3,3.8,
507,25013813701,25,13,3595,7.1,18.4,1.1,3595,0,96.8,26.2,31.4,78856,48.5,51.5,3.8,29.1,99.2,1,808
508,25013813702,25,13,5208,5.8,19.5,0.8,5208,0.9,94,26.7,17.7,78287,48.8,51.2,6.9,28.5,96.3,3,896
509,25013813801,25,13,4519,5.1,15.7,0.8,4519,0,95.8,25.7,18.6,63819,52.8,47.2,4.8,33.8,94.6,3.1,1017
510,25013813802,25,13,3724,3,18.8,0.7,3724,0.4,96.4,37,24.2,86523,49.9,50.1,4.2,35.8,96.2,2.7,743
511,25015820101,25,15,6522,8.5,19.8,0.6,6522,0.6,93.4,23.2,24.6,54583,50.4,49.6,12,29.3,95.4,3.6,
512,25015820102,25,15,3341,6.3,12.7,0.3,3341,0.5,84.3,19.5,27.3,41820,45.9,54.1,18.7,25.7,92.7,0.2,816
513,25015820202,25,15,1277,3.2,24.5,0.5,1277,0,93.9,61.8,20.3,92250,42.8,57.2,4,23.6,93.6,3.5,1438
514,25015820203,25,15,8211,3.5,18.5,0.4,8211,2.7,93.8,39.4,21.1,78688,45.4,54.6,6.4,25.6,93.4,3.9,914
515,25015820204,25,15,6695,11,9,0.4,6695,3.5,92.6,52.6,31.9,108462,52.9,47.1,5,31.3,95.4,4.2,1023
516,25015820300,25,15,6759,36.9,7.8,2.5,6759,11.7,74.6,72.2,82.4,44855,56.4,43.6,34,17.7,82.3,17.4,1245
517,25015820400,25,15,12923,44.1,0,5.6,12923,15.1,70.1,37.2,99.8,2499,50.4,49.6,66.4,12.6,78.7,12.1,1191
518,25015820500,25,15,6500,38.4,16.1,1.6,6500,9.1,82.4,67.3,81.4,40329,47,53,37.7,17.5,86.8,12.7,1313
519,25015820600,25,15,1827,50.4,0,7.6,1827,15.7,65.8,100,100,80714,40.6,59.4,27.9,7.3,76.7,16.6,1036
520,25015820700,25,15,4976,21.5,11.9,7.1,4976,11.3,69.6,67.9,54.3,63500,49.2,50.8,29.7,20.5,81.5,19.9,1180
521,25015820801,25,15,5683,18.7,14.4,11.8,5683,14.7,64.1,61.7,55.1,70185,50.3,49.7,29.1,21.7,76.6,23.5,1319
522,25015820802,25,15,1212,52.4,0,5.7,1212,11.1,73.2,75,100,,38.9,61.1,,9.3,84.3,10.6,
523,25015820900,25,15,6318,5.4,17.8,0,6318,0.3,92.1,38.2,23.2,89752,48.4,51.6,5.5,24.7,89.8,4.1,992
524,25015821000,25,15,4205,5.2,22.8,0.8,4205,4,85.8,39.4,23.3,67825,44.6,55.4,9.3,27.7,93.3,5.6,972
525,25015821100,25,15,7071,9.1,15.9,2.1,7071,0.3,90.3,28.6,36.4,56031,44,56,13.1,23.2,92.8,3,927
526,25015821200,25,15,2334,48.5,1.5,7.4,2334,20.7,58.7,64.7,99.8,105625,3.7,96.3,6.6,11,68.9,24.9,1038
527,25015821300,25,15,4127,5.9,23.6,2.8,4127,2.8,89,61.1,42.3,84231,45,55,6.9,20.3,90,6.2,995
528,25015821400,25,15,5301,3.2,26.8,7.3,5301,1.3,85.2,44.7,30.7,58953,43.1,56.9,5.4,19.9,89.4,9.2,1050
529,25015821500,25,15,3305,3.8,25.3,1.7,3305,0.7,96.2,37.1,21.9,65087,50.1,49.9,4.4,21.3,98.1,1.8,1065
530,25015821601,25,15,3312,3.3,23.9,1.3,3312,6,74.6,54,32.7,49432,48.4,51.6,16.2,21.9,79.9,13.3,1202
531,25015821602,25,15,3880,2.2,18.5,2.3,3880,4.6,78.3,56.5,11.2,52112,44.9,55.1,23.2,20.4,88.3,3.4,863
532,25015821700,25,15,3662,4.2,22.1,2,3662,3.5,90.2,52.4,16.7,74635,51.1,48.9,14.8,20.9,95.3,4.7,983
533,25015821901,25,15,3865,18.2,13.3,2.3,3865,5.4,83.6,75.8,54.3,68155,42,58,9.4,20.8,88.7,6.6,1295
534,25015821903,25,15,3103,6.9,14.4,4,3103,0.8,81.9,51.6,46,38448,47,53,23.1,23.9,88,5.8,968
535,25015821904,25,15,2541,14.8,9.4,2.6,2541,1.8,87.8,64.4,46.6,65590,48,52,12.9,22.3,85.5,8.3,1220
536,25015822000,25,15,2307,51.2,0.5,8,2307,12.1,67.7,68,98.6,70568,4.4,95.6,5.2,12.8,79.3,15,1224
537,25015822200,25,15,5878,4.6,18,0.5,5878,7,81,54,18.4,90102,50,50,9.6,24.2,89,7.7,1074
538,25015822300,25,15,4782,3.2,20.7,1.7,4782,0,92.5,42.9,43.4,46625,47.7,52.3,8.2,24.5,96,2.5,978
539,25015822401,25,15,5699,3.6,20.4,0.1,5699,3.5,90,28.3,38.7,85505,49.7,50.3,5.1,23.8,91.3,4.3,831
540,25015822402,25,15,5570,7.9,13.2,5.9,5570,1.8,82.3,35.3,52.2,56623,46.2,53.8,18.5,24.4,85.2,6.7,933
541,25015822500,25,15,6090,4.6,23,0,6090,1.8,97.7,37.8,14.3,89423,50.3,49.7,4.6,27.4,90.4,6.6,989
542,25015822601,25,15,1977,5.4,15.6,2,1977,0,91,25.8,18.1,66713,50.9,49.1,8,31.4,96.2,3,937
543,25015822603,25,15,1819,5.6,14.8,0,1819,0.7,97.1,37,24.8,86591,47.3,52.7,3.7,24.4,98.1,2.2,1088
544,25015822605,25,15,1303,7.1,16.2,0,1303,0,97.6,38.8,25.1,74412,47.7,52.3,5.9,32.8,97.4,0.8,1205
545,25015822606,25,15,3577,5.2,18.6,0.2,3577,0.3,97.1,47.7,21,76979,47.1,52.9,8.2,27.7,97.7,2.2,1086
546,25015822700,25,15,3245,5.7,21.3,1.5,3245,1.4,94.1,38.4,19,64893,47.5,52.5,6.7,36.8,97.1,2.8,822
547,25017300100,25,17,3195,4.6,13.9,0.7,3195,0.8,94.9,28.6,22.8,95833,50.3,49.7,7.9,36.1,94.7,4.3,1174
548,25017301101,25,17,4097,4.9,12.5,0,4097,1.2,91.2,34.9,17.4,78517,47.3,52.7,5.3,33.5,93.6,4,853
549,25017301102,25,17,5321,7.9,12.7,0.2,5321,1.4,95.6,37,23.4,100675,49.4,50.6,3.1,36.2,98.3,3.8,988
550,25017310100,25,17,5924,12.5,10.8,5.6,5924,10.4,49.1,31.1,64.7,28469,52.5,47.5,30.6,26.7,56.4,21.6,884
551,25017310200,25,17,6871,9.8,8.8,9.8,6871,1.9,63.2,18.9,34.7,58310,51,49,13,29.1,66.3,19.7,1176
552,25017310300,25,17,6693,8.3,7.2,13.2,6693,10.5,45.6,12.9,24.6,40964,53.8,46.2,36.6,26.1,61.4,27.8,1120
553,25017310400,25,17,3326,16.2,5.4,7.2,3326,3.9,54.6,9.6,23.6,31484,44.2,55.8,28,23.5,53.1,12.6,1179
554,25017310500,25,17,3466,20.2,8.3,5.6,3466,20.4,61,22.5,79.2,53722,51.8,48.2,28.4,26.5,63.5,23.5,1263
555,25017310601,25,17,6409,5.3,15.6,6.5,6409,23.8,48.4,22.5,32.2,61711,46.4,53.6,6,29.9,59.4,21.9,998
556,25017310602,25,17,5417,7.7,12.4,3.7,5417,15.4,64.6,24,28.5,62634,53.6,46.4,19.9,25.6,70.3,21.6,1252
557,25017310700,25,17,4880,21.5,7.5,1.1,4880,33.7,42,15.5,61.6,38514,51.9,48.1,23.1,22,56.4,23.7,1054
558,25017311100,25,17,2729,9.1,3.8,6.1,2729,39,31.7,14.8,17.5,48750,50.4,49.6,24.7,22.9,42.3,32.8,1092
559,25017311200,25,17,3244,8.7,3.8,12.6,3244,46.4,20.3,17.8,19.4,41996,52.8,47.2,24,23.5,38.1,42.2,1052
560,25017311300,25,17,3814,8,11,6.1,3814,43.4,38.2,21.8,40.1,57679,46.1,53.9,13.9,29.2,43.6,40.6,1002
561,25017311400,25,17,5541,9.2,16,12.9,5541,26.2,44.1,35.6,50.5,41853,53.2,46.8,20.7,27.4,43.8,42.2,1175
562,25017311500,25,17,3205,6.9,7.2,9.5,3205,23.3,42.5,30.3,32.4,71635,53.6,46.4,27.9,29.6,57.9,24.1,1186
563,25017311600,25,17,5691,4.3,13.1,3.2,5691,29.8,57.6,29.3,26.6,60972,46.3,53.7,12.4,26.4,63.5,23.6,1171
564,25017311700,25,17,5005,9.8,7.8,2.8,5005,51.9,29.7,11.4,23.6,58802,50.8,49.2,24.1,20,41.4,39.4,1150
565,25017311800,25,17,3349,11.9,9.1,3.5,3349,47.6,24.5,14.2,21.8,38088,52,48,22,24.4,38.8,38.6,1154
566,25017311900,25,17,2756,5.1,12.4,16.5,2756,14.8,38.9,10.9,23.3,24625,55.3,44.7,48.3,25.5,39.4,36,770
567,25017312000,25,17,2933,7.2,9.9,9.3,2933,12.6,40.3,10.5,19.6,44695,45.2,54.8,25.7,19.7,41.4,31.3,1023
568,25017312100,25,17,2935,6.5,11.3,2.2,2935,17.8,45.1,15.8,22.2,37405,48.3,51.7,31.7,21.9,46.6,30.1,1125
569,25017312200,25,17,4422,7.6,9.7,10.9,4422,25.6,39.2,24.5,34.3,61333,48.4,51.6,20.2,22.8,51.5,33.2,1230
570,25017312300,25,17,5060,4.6,13.7,2.1,5060,6.5,73.7,26.2,20.6,67439,49.3,50.7,2.9,26.1,69.6,18.2,1279
571,25017312400,25,17,2457,6.7,12.7,9.9,2457,13.4,38.2,9.8,17.9,31485,49.5,50.5,26.8,24,42.4,29,874
572,25017312501,25,17,4619,5.4,12.9,2.4,4619,7.1,72.6,41.7,18.8,85536,49.4,50.6,12.7,27.5,75.2,15.7,1331
573,25017312502,25,17,4042,3.5,18,0.8,4042,7,84.7,40.7,23,73854,48,52,5.5,25.4,77.6,17.3,1094
574,25017313101,25,17,6469,5.5,9.7,1,6469,9,80.5,51.7,22.5,110847,47.8,52.2,8.4,28.3,87.3,9.5,1261
575,25017313102,25,17,5763,4.7,9.9,0,5763,7,89.1,39.7,27.1,100335,51.8,48.2,5.5,29.6,89.6,12.5,1269
576,25017314101,25,17,6952,5.6,11.4,4,6952,4.3,80.6,21.7,18.3,93375,49.9,50.1,7.1,30.6,90.4,6.7,1327
577,25017314102,25,17,7374,4.2,18.3,0.7,7374,6.6,83.7,22,29.6,67199,48.4,51.6,10.5,29.1,84,10.6,1292
578,25017314200,25,17,5165,5.6,14.6,6.7,5165,4.6,80.3,26.8,30.2,74452,46.7,53.3,6.5,31.3,81.2,9.9,1192
579,25017314301,25,17,8489,9.3,14.7,5.3,8489,2.7,83.1,33.2,27.8,96234,49.3,50.7,6.4,30.2,85.2,9.6,1291
580,25017314302,25,17,3133,5.5,12.7,3.8,3133,0.7,94.3,35.5,23.4,125595,49.4,50.6,2.8,32.3,90.2,7,899
581,25017315100,25,17,6254,8.4,15.3,5.1,6254,4.1,87.1,40,27.1,100774,49.4,50.6,7.6,27.2,87.8,9.9,1679
582,25017315200,25,17,8115,2.4,19,1.2,8115,4.9,88.2,38.2,19.8,93795,45.1,54.9,4.9,33.2,88.6,7.1,1831
583,25017315401,25,17,3788,4.4,21.9,0.6,3788,5.5,89.4,29.2,24.1,63188,48.2,51.8,6.4,28.6,89.9,7.8,
